date,extent_pct,invalid_pct,n_water,n_valid,n_aoi
2005-01-01,1.6335917284756745,15.308459892911443,338846,20742392,24491693
2005-02-01,0.5080882421698583,3.0660804053031367,120624,23740758,24491693
2005-03-01,0.1992009399051713,4.816139088465628,46438,23312139,24491693
2005-04-01,0.1559283756164523,3.044028030238661,37027,23746159,24491693
2005-05-01,0.1531137236486148,3.037703436834685,36361,23747708,24491693
2005-06-01,0.1534365624616866,3.055444145898775,36431,23743363,24491693
2005-07-01,0.1322469743830232,3.042721464783998,31404,23746479,24491693
2005-08-01,0.1263526481565336,3.040475805408797,30005,23747029,24491693
2005-09-01,0.1162827410934585,3.0113189806845937,27622,23754170,24491693
2005-10-01,0.1054513651953307,3.042668385562403,25041,23746492,24491693
2005-11-01,0.0958257867027447,3.23978828250052,22709,23698214,24491693
2005-12-01,0.1442045020337076,25.87375237800017,26180,18154773,24491693
2006-01-01,0.1297227292530157,25.558584292233288,23651,18231963,24491693
2006-02-01,0.7821019886651127,3.2472030414557294,185330,23696398,24491693
2006-03-01,0.6920477772458354,25.008650892365832,127106,18366651,24491693
2006-04-01,0.6383151360753598,5.648274294472008,147504,23108335,24491693
2006-05-01,0.3005197609501327,3.031664654623917,71371,23749187,24491693
2006-06-01,0.2422148899068214,3.052006245546194,57512,23744205,24491693
2006-07-01,0.220947918167681,3.065545530070134,52455,23740889,24491693
2006-08-01,0.1721789938572719,3.764684621843006,40582,23569658,24491693
2006-09-01,0.1508000919513782,3.039234568226868,35811,23747333,24491693
2006-10-01,0.1176795933983706,3.041888529306651,27945,23746683,24491693
2006-11-01,0.1180820944686232,3.036980742817575,28042,23747885,24491693
2006-12-01,0.1229061900723364,3.0390426664257144,29187,23747380,24491693
2007-01-01,0.9654957807453514,10.59274260868777,211418,21897351,24491693
2007-02-01,3.5798427755609183,42.7557539611492,501897,14020085,24491693
2007-03-01,0.7773153155368516,3.696694221996005,183340,23586310,24491693
2007-04-01,0.1988494848308234,3.001144102206409,47240,23756662,24491693
2007-05-01,0.1924523087605932,2.9910549670861872,45725,23759133,24491693
2007-06-01,0.2338121119210888,39.16305418331024,34838,14899998,24491693
2007-07-01,0.2115525068622549,3.039385639857563,50238,23747296,24491693
2007-08-01,0.1465282888714537,3.235852254068349,34726,23699178,24491693
2007-09-01,0.1312321535366509,3.0334366840218028,31166,23748753,24491693
2007-10-01,0.1077460555747832,3.250743017234456,25531,23695531,24491693
2007-11-01,0.1844949730834547,18.549889548264385,36804,19948511,24491693
2007-12-01,0.1476157853619387,17.11476621889716,29966,20299997,24491693
2008-01-01,1.4550254762954522,21.08999161470789,281204,19326397,24491693
2008-02-01,1.1321416670150342,7.896930604184855,255384,22557601,24491693
2008-03-01,0.5823829443736838,3.096315146527437,138219,23733353,24491693
2008-04-01,0.2117009619081412,3.018660245332979,50284,23752372,24491693
2008-05-01,0.2087431906183786,3.0547663650691685,49563,23743529,24491693
2008-06-01,0.1520764494194944,7.912499148180569,34299,22553788,24491693
2008-07-01,0.1543329021568398,7.028648448271828,35142,22770258,24491693
2008-08-01,0.1584039390548612,3.0256013743108734,37622,23750672,24491693
2008-09-01,0.1364738514938485,3.0239763335266368,32414,23751070,24491693
2008-10-01,0.120263652760737,3.0406268770394926,28559,23746992,24491693
2008-11-01,0.1112443729845077,7.922849596391724,25087,22551253,24491693
2008-12-01,0.2071208440202991,3.628021958302352,48887,23603129,24491693
2009-01-01,7.618662933013934,50.468491500363,924228,12131105,24491693
2009-02-01,4.583279058147541,11.795097219289822,990120,21602874,24491693
2009-03-01,0.443613660664127,3.0589432915070427,105325,23742506,24491693
2009-04-01,0.249189017677067,3.0388181004881942,59176,23747435,24491693
2009-05-01,0.1965452065571314,6.693877797667969,44915,22852249,24491693
2009-06-01,0.1818536961566941,3.008705849775269,43199,23754810,24491693
2009-07-01,0.1776576140829994,3.023020907537915,42196,23751304,24491693
2009-08-01,0.1710823713950342,3.0380423272494883,40628,23747625,24491693
2009-09-01,0.1388185730510658,3.391329460156144,32846,23661099,24491693
2009-10-01,0.1162270443061821,3.021048810304784,27606,23751787,24491693
2009-11-01,0.1130407411738577,3.075936808451748,26834,23738344,24491693
2009-12-01,0.1301586143259759,7.121038957984652,29608,22747630,24491693
2010-01-01,1.5660992213008738,13.093039341951576,333344,21284986,24491693
2010-02-01,2.845988886063619,10.222339468325035,625778,21988069,24491693
2010-03-01,0.4438574185096169,8.924070704299616,99007,22306037,24491693
2010-04-01,0.3932857765320972,6.349871362506463,90206,22936502,24491693
2010-05-01,0.2192153426227613,3.389018472508209,51870,23661665,24491693
2010-06-01,0.220145158253207,3.0533373091031315,52271,23743879,24491693
2010-07-01,0.1840671631812791,4.878233611698464,42882,23296931,24491693
2010-08-01,0.1649991773901361,10.160804318427475,36305,22003140,24491693
2010-09-01,0.1416753206923909,4.290319987270786,33210,23440921,24491693
2010-10-01,0.1301440951444644,6.363998601485002,29846,22933042,24491693
2010-11-01,0.1482939421301048,5.387426667482726,34363,23172221,24491693
2010-12-01,0.6213998312811302,43.86539958670885,85432,13748314,24491693
2011-01-01,2.4599337189801056,27.11667992898653,439107,17850359,24491693
2011-02-01,6.458520365982146,17.312416908051233,1307953,20251589,24491693
2011-03-01,2.889890894640916,39.00773621488722,431693,14938038,24491693
2011-04-01,0.3669525216705462,6.931885027302931,83643,22793957,24491693
2011-05-01,0.3451079001208417,3.0415088087213897,81952,23746776,24491693
2011-06-01,0.2574111120276313,3.0809099232135564,61102,23737126,24491693
2011-07-01,0.1859771369063172,3.040573797817897,44164,23747005,24491693
2011-08-01,0.1794868566564695,3.0354618604765298,42625,23748257,24491693
2011-09-01,0.1362386823620412,3.381048423234768,32239,23663617,24491693
2011-10-01,0.1537551363318141,26.526737045087085,27668,17994846,24491693
2011-11-01,0.1304523727188617,7.868529137614129,29436,22564557,24491693
2011-12-01,0.8094203752327338,66.83577978868182,65745,8122479,24491693
2012-01-01,0.2304571145422367,38.15868506926002,34905,15145985,24491693
2012-02-01,1.009297999376298,9.580795415000509,223511,22145194,24491693
2012-03-01,3.8716012503678288,55.11308671066553,425627,10993565,24491693
2012-04-01,0.2539884344931304,11.542391128289909,55026,21664766,24491693
2012-05-01,0.2741790968164478,5.739448065105177,63297,23086005,24491693
2012-06-01,0.2361096619389867,12.18846324751825,50779,21506532,24491693
2012-07-01,0.2018307464848455,9.55411289860607,44709,22151729,24491693
2012-08-01,0.1699484368579397,6.4296984287692975,38947,22916951,24491693
2012-09-01,0.1388958740040058,11.508485754741416,30103,21673070,24491693
2012-10-01,0.1243487006934618,4.748307926283414,29009,23328752,24491693
2012-11-01,0.1149889826272727,16.52093221975304,23510,20445437,24491693
2012-12-01,0.1491574819631571,15.48044881993254,30876,20700269,24491693
2013-01-01,0.4439155076546166,14.597194240512486,92852,20916593,24491693
2013-02-01,0.2348545947617717,34.30791411602293,37786,16089104,24491693
2013-03-01,0.3023773318443953,11.692735981951104,65398,21627944,24491693
2013-04-01,0.2181802138616616,3.752202838733933,51431,23572715,24491693
2013-05-01,0.1648409887690531,3.852510318498602,38817,23548148,24491693
2013-06-01,0.1560917956545129,3.048752080960675,37064,23745002,24491693
2013-07-01,0.1454206497912286,3.0463267688354576,34531,23745596,24491693
2013-08-01,0.1396375798415551,3.039822522681466,33160,23747189,24491693
2013-09-01,0.1217882727531804,3.03409404976618,28923,23748592,24491693
2013-10-01,0.1056934775366592,3.1141089348131223,25080,23728995,24491693
2013-11-01,0.092181079288883,3.4713075980496733,21793,23641511,24491693
2013-12-01,0.1474484532587771,3.0394428020962048,35015,23747282,24491693
2014-01-01,0.3109287735048439,6.543149140404463,71169,22889165,24491693
2014-02-01,1.5395124894101406,27.88116362556072,271926,17663124,24491693
2014-03-01,0.296689125675955,4.222423496815839,69596,23457550,24491693
2014-04-01,0.2338360433837429,4.584227803280076,54645,23368938,24491693
2014-05-01,0.2061122240815353,3.110858853244649,48910,23729791,24491693
2014-06-01,0.1749286481345147,3.0273039924189806,41546,23750255,24491693
2014-07-01,0.1644656162228951,3.029794632816931,39060,23749645,24491693
2014-08-01,0.1482329501995741,3.048523432006109,35198,23745058,24491693
2014-09-01,0.1328453283673732,3.0460654557445253,31545,23745660,24491693
2014-10-01,0.1156830867082445,3.041521057772527,27471,23746773,24491693
