date,extent_pct,invalid_pct,max_invalid_pct,quality_state
2005-01-01,0.4641350210970464,0.0,20.0,usable
2005-02-01,0.1292612685017748,0.0,20.0,usable
2005-03-01,0.02478065769205,0.0,20.0,usable
2005-04-01,0.0241109101868595,0.0,20.0,usable
2005-05-01,0.0314781327439555,0.0,20.0,usable
2005-06-01,0.0422881230785753,0.2223561717232603,20.0,usable
2005-07-01,0.0569285379411961,0.0,20.0,usable
2005-08-01,0.0354966177750987,0.0,20.0,usable
2005-09-01,0.0287991427231933,0.0,20.0,usable
2005-10-01,0.0228278311546182,0.2471368294153104,20.0,usable
2005-11-01,0.1058357001232517,0.0147344451141919,20.0,usable
2005-12-01,0.0287633952606774,9.189605518719445,20.0,usable
2006-01-01,0.0187529301453352,0.0,20.0,usable
2006-02-01,0.0174459176552686,0.186189806442971,20.0,usable
2006-03-01,0.0180831826401446,0.0,20.0,usable
2006-04-01,2.1030071662983056,0.0,20.0,usable
2006-05-01,1.5839528497756346,0.0,20.0,usable
2006-06-01,1.1740673765990222,0.0,20.0,usable
2006-07-01,1.0916884334605854,0.0,20.0,usable
2006-08-01,1.0434666130868662,0.0,20.0,usable
2006-09-01,0.5317795191212913,0.0,20.0,usable
2006-10-01,0.1942267765052575,0.0,20.0,usable
2006-11-01,0.0341571227647177,0.0,20.0,usable
2006-12-01,0.0261201527024311,0.0,20.0,usable
2007-01-01,0.1313934549635246,2.1324760565266896,20.0,usable
2007-02-01,0.117205813408345,0.0,20.0,usable
2007-03-01,0.0495613153841001,0.0,20.0,usable
2007-04-01,0.0448730828477663,0.0,20.0,usable
2007-05-01,0.0448730828477663,0.0,20.0,usable
2007-06-01,0.0529100529100529,0.0,20.0,usable
2007-07-01,0.0482218203737191,0.0,20.0,usable
2007-08-01,0.0354966177750987,0.0,20.0,usable
2007-09-01,0.0381756077958609,0.0,20.0,usable
2007-10-01,0.0350274109855736,17.78112651530373,20.0,usable
2007-11-01,0.0320492276136145,16.410153372178687,20.0,usable
2007-12-01,0.0301711133140812,6.767128792445249,20.0,usable
2008-01-01,7.646242262890712,0.1279217734913937,20.0,usable
2008-02-01,2.5169111245060614,0.0,20.0,usable
2008-03-01,1.1332127787823991,0.0,20.0,usable
2008-04-01,0.3790770879378474,0.0,20.0,usable
2008-05-01,0.1708323073134696,12.964972205478537,20.0,usable
2008-06-01,0.0469690004596966,32.98104614560311,20.0,low
2008-07-01,0.1131075491209927,37.8259995981515,20.0,low
2008-08-01,0.0621165697694707,4.039247203804166,20.0,usable
2008-09-01,0.0281293952180028,0.0,20.0,usable
2008-10-01,0.0261201527024311,0.0,20.0,usable
2008-11-01,0.023441162681669,0.0,20.0,usable
2008-12-01,2.10978942292236,0.0040184850311432,20.0,usable
2009-01-01,0.4046331187340962,3.6675373384234153,20.0,usable
2009-02-01,0.3299309899945571,0.3288460250485567,20.0,usable
2009-03-01,0.1841805639273993,0.0,20.0,usable
2009-04-01,0.0656352555086732,0.0,20.0,usable
2009-05-01,0.0549192954256245,0.0,20.0,usable
2009-06-01,0.0649702945096752,0.0073672225570959,20.0,usable
2009-07-01,0.0515705578996718,0.0,20.0,usable
2009-08-01,0.0341571227647177,0.0,20.0,usable
2009-09-01,0.0314781327439555,0.0,20.0,usable
2009-10-01,0.0214319201660973,0.0,20.0,usable
2009-11-01,0.0120554550934297,0.0,20.0,usable
2009-12-01,0.0194226776505257,0.0,20.0,usable
2010-01-01,0.0241109101868595,0.0,20.0,usable
2010-02-01,45.58009009674323,0.240439354363405,20.0,usable
2010-03-01,4.176545442368227,0.0,20.0,usable
2010-04-01,1.0287321679726742,0.0,20.0,usable
2010-05-01,0.7460987207822651,0.0,20.0,usable
2010-06-01,0.4026324395029431,1.691782198111312,20.0,usable
2010-07-01,0.354053264289549,1.4446453686960017,20.0,usable
2010-08-01,0.2994914675081908,0.0381756077958609,20.0,usable
2010-09-01,5.840867992766727,0.0,20.0,usable
2010-10-01,3.3273056057866186,0.0,20.0,usable
2010-11-01,0.607568827907811,10.379746835443038,20.0,usable
2010-12-01,23.7906594443097,0.5907172995780591,20.0,usable
2011-01-01,1.8053543645045336,0.1326100060277275,20.0,usable
2011-02-01,0.8703050498963079,24.429709999330253,20.0,low
2011-03-01,2.0140258601797063,8.318264014466546,20.0,usable
2011-04-01,0.8549330110075172,1.3709731431250418,20.0,usable
2011-05-01,1.032080905498627,0.0,20.0,usable
2011-06-01,0.6677382626749715,0.0,20.0,usable
2011-07-01,0.6724264952113054,0.0,20.0,usable
2011-08-01,0.5686156319067711,0.0,20.0,usable
2011-09-01,0.3067443573772688,0.0,20.0,usable
2011-10-01,0.3239303549736806,0.7568146808653138,20.0,usable
2011-11-01,0.0870671756747706,0.0,20.0,usable
2011-12-01,0.1435379227191824,30.01004621257786,20.0,low
